channel,band,feature_type,window_shift,subject_id,mean_correlation
AF8,theta,total_variation,win-9,1,0.1005934039482001
AF8,theta,total_variation,win0,1,0.0850727006931744
TP10,alpha,approx_entropy,win-1,1,-0.002474703152773
TP10,alpha,approx_entropy,win-2,1,0.0089259990154856
TP10,alpha,approx_entropy,win-3,1,0.0097135866431589
TP10,alpha,approx_entropy,win-4,1,0.0098140252349071
TP10,alpha,approx_entropy,win-5,1,0.0063793657514523
TP10,alpha,approx_entropy,win-6,1,0.0055509810615592
TP10,alpha,approx_entropy,win-7,1,0.0170907804406135
TP10,alpha,approx_entropy,win-8,1,0.029248302747868
TP10,alpha,approx_entropy,win-9,1,0.0353795316114258
TP10,alpha,approx_entropy,win0,1,-0.0027556224977862
TP10,alpha,energy,win-1,1,0.0054206513183973
TP10,alpha,energy,win-2,1,0.0173518035316334
TP10,alpha,energy,win-3,1,0.030729701617776
TP10,alpha,energy,win-4,1,0.0342948524151356
TP10,alpha,energy,win-5,1,0.033936524798863
TP10,alpha,energy,win-6,1,0.0601471099565928
TP10,alpha,energy,win-7,1,0.0673139160027607
TP10,alpha,energy,win-8,1,0.0664756289129848
TP10,alpha,energy,win-9,1,0.0642130112576354
TP10,alpha,energy,win0,1,0.0044028170676911
TP10,alpha,skewness,win-1,1,-0.0337040133552247
TP10,alpha,skewness,win-2,1,-0.0264980669393857
TP10,alpha,skewness,win-3,1,-0.0236855214175336
TP10,alpha,skewness,win-4,1,-0.0314194889659957
TP10,alpha,skewness,win-5,1,-0.0402274704000857
TP10,alpha,skewness,win-6,1,-0.040981998493265
TP10,alpha,skewness,win-7,1,-0.018083295205203
TP10,alpha,skewness,win-8,1,-0.0205619165615852
TP10,alpha,skewness,win-9,1,-0.023140212929259
TP10,alpha,skewness,win0,1,-0.0118653625275639
TP10,alpha,standard_deviation,win-1,1,0.0136208105665958
TP10,alpha,standard_deviation,win-2,1,0.0259337195013357
TP10,alpha,standard_deviation,win-3,1,0.0383876307661859
TP10,alpha,standard_deviation,win-4,1,0.0422659821030215
TP10,alpha,standard_deviation,win-5,1,0.0402344151031659
TP10,alpha,standard_deviation,win-6,1,0.0644754761563819
TP10,alpha,standard_deviation,win-7,1,0.0700741586260306
TP10,alpha,standard_deviation,win-8,1,0.0691974197439852
TP10,alpha,standard_deviation,win-9,1,0.0673832319551548
TP10,alpha,standard_deviation,win0,1,0.0112248739110789
TP10,alpha,total_variation,win-1,1,0.01274890658466
TP10,alpha,total_variation,win-2,1,0.0216013433545583
TP10,alpha,total_variation,win-3,1,0.0334862261042055
TP10,alpha,total_variation,win-4,1,0.0371328858438342
TP10,alpha,total_variation,win-5,1,0.0294999995595529
TP10,alpha,total_variation,win-6,1,0.0535824888121289
TP10,alpha,total_variation,win-7,1,0.0577785517005236
TP10,alpha,total_variation,win-8,1,0.0575556799099962
TP10,alpha,total_variation,win-9,1,0.060027051032475
TP10,alpha,total_variation,win0,1,0.0143915134641266
TP10,beta,approx_entropy,win-1,1,0.0011302865497034
TP10,beta,approx_entropy,win-2,1,0.0060126903429285
TP10,beta,approx_entropy,win-3,1,0.0194730555851358
TP10,beta,approx_entropy,win-4,1,0.0147595774843629
TP10,beta,approx_entropy,win-5,1,0.0231483235830217
TP10,beta,approx_entropy,win-6,1,0.0395938182751375
TP10,beta,approx_entropy,win-7,1,0.0372689115614911
TP10,beta,approx_entropy,win-8,1,0.0423817540201241
TP10,beta,approx_entropy,win-9,1,0.0466385934137081
TP10,beta,approx_entropy,win0,1,-0.0211732519696357
TP10,beta,energy,win-1,1,-0.0368896315101266
TP10,beta,energy,win-2,1,-0.0199749701477632
TP10,beta,energy,win-3,1,-0.0237786915175459
TP10,beta,energy,win-4,1,0.0062561793166562
TP10,beta,energy,win-5,1,0.0176604970787653
TP10,beta,energy,win-6,1,0.0204412791141263
TP10,beta,energy,win-7,1,0.0099662735959699
TP10,beta,energy,win-8,1,0.0013102305208974
TP10,beta,energy,win-9,1,0.0023793043063532
TP10,beta,energy,win0,1,-0.0360727160491169
TP10,beta,skewness,win-1,1,-0.0215532531382632
TP10,beta,skewness,win-2,1,-0.0231038111329609
TP10,beta,skewness,win-3,1,-0.0254417405821004
TP10,beta,skewness,win-4,1,-0.0276470789842142
TP10,beta,skewness,win-5,1,-0.0328676124706629
TP10,beta,skewness,win-6,1,-0.0142510948338965
TP10,beta,skewness,win-7,1,-0.0154372315886519
TP10,beta,skewness,win-8,1,-0.0214199246850373
TP10,beta,skewness,win-9,1,-0.0059953418189801
TP10,beta,skewness,win0,1,-0.0241943110762673
TP10,beta,standard_deviation,win-1,1,-0.0321694142358524
TP10,beta,standard_deviation,win-2,1,-0.0139864509818493
TP10,beta,standard_deviation,win-3,1,-0.016797952632471
TP10,beta,standard_deviation,win-4,1,0.0095140512118712
TP10,beta,standard_deviation,win-5,1,0.0188280065739223
TP10,beta,standard_deviation,win-6,1,0.0219664533536018
TP10,beta,standard_deviation,win-7,1,0.0157630022807333
TP10,beta,standard_deviation,win-8,1,0.0074178585863759
TP10,beta,standard_deviation,win-9,1,0.0087393651711067
TP10,beta,standard_deviation,win0,1,-0.0332929679778394
TP10,beta,total_variation,win-1,1,-0.0203120681041267
TP10,beta,total_variation,win-2,1,-0.0006643786744043
TP10,beta,total_variation,win-3,1,0.0001926555618669
TP10,beta,total_variation,win-4,1,0.0204372025317338
TP10,beta,total_variation,win-5,1,0.0270117658694613
TP10,beta,total_variation,win-6,1,0.0346953431065484
TP10,beta,total_variation,win-7,1,0.0317476983592675
TP10,beta,total_variation,win-8,1,0.0276859396794747
TP10,beta,total_variation,win-9,1,0.0273657051480597
TP10,beta,total_variation,win0,1,-0.0196376033934707
TP10,delta,approx_entropy,win-1,1,0.0093892567742981
TP10,delta,approx_entropy,win-2,1,0.02039067309183
TP10,delta,approx_entropy,win-3,1,0.0414104371483617
TP10,delta,approx_entropy,win-4,1,0.0476909800833395
TP10,delta,approx_entropy,win-5,1,0.0407101238075273
TP10,delta,approx_entropy,win-6,1,0.0481610698437246
TP10,delta,approx_entropy,win-7,1,0.0438930292027992
TP10,delta,approx_entropy,win-8,1,0.0374796606457277
TP10,delta,approx_entropy,win-9,1,0.0375192057053806
TP10,delta,approx_entropy,win0,1,0.0106067478524017
TP10,delta,energy,win-1,1,0.0226771031601495
TP10,delta,energy,win-2,1,0.0241449047725778
TP10,delta,energy,win-3,1,0.0225289780377245
TP10,delta,energy,win-4,1,0.0333423314947627
TP10,delta,energy,win-5,1,0.0481062684196161
TP10,delta,energy,win-6,1,0.0715034743375825
TP10,delta,energy,win-7,1,0.0875415509236197
TP10,delta,energy,win-8,1,0.0976037991188469
TP10,delta,energy,win-9,1,0.0912992015863991
TP10,delta,energy,win0,1,0.0042903978326725
TP10,delta,skewness,win-1,1,0.0248814034057492
TP10,delta,skewness,win-2,1,0.0268757381954515
TP10,delta,skewness,win-3,1,0.0332507149741583
TP10,delta,skewness,win-4,1,0.0093549895785449
TP10,delta,skewness,win-5,1,0.0169219966300098
TP10,delta,skewness,win-6,1,0.0172015770460152
TP10,delta,skewness,win-7,1,0.0183722811807429
TP10,delta,skewness,win-8,1,0.0173375543402251
TP10,delta,skewness,win-9,1,0.0186637219967516
TP10,delta,skewness,win0,1,0.0136931066818337
TP10,delta,standard_deviation,win-1,1,0.0229479448403188
TP10,delta,standard_deviation,win-2,1,0.0271690629268411
TP10,delta,standard_deviation,win-3,1,0.0304355300782917
TP10,delta,standard_deviation,win-4,1,0.0412054371764156
TP10,delta,standard_deviation,win-5,1,0.0561768041124059
TP10,delta,standard_deviation,win-6,1,0.0775304637678531
TP10,delta,standard_deviation,win-7,1,0.0940173019149581
TP10,delta,standard_deviation,win-8,1,0.1038441295338546
TP10,delta,standard_deviation,win-9,1,0.0962745974177358
TP10,delta,standard_deviation,win0,1,0.0024035703270754
TP10,delta,total_variation,win-1,1,0.0281828703348882
TP10,delta,total_variation,win-2,1,0.0309931548510843
TP10,delta,total_variation,win-3,1,0.0331332547424278
TP10,delta,total_variation,win-4,1,0.0427619989191145
TP10,delta,total_variation,win-5,1,0.0568287473808354
TP10,delta,total_variation,win-6,1,0.0775533126286409
TP10,delta,total_variation,win-7,1,0.0946415555759927
TP10,delta,total_variation,win-8,1,0.1065198466662089
TP10,delta,total_variation,win-9,1,0.0974006998084175
TP10,delta,total_variation,win0,1,0.0040903192200167
TP10,gamma,approx_entropy,win-1,1,0.0395175520962296
TP10,gamma,approx_entropy,win-2,1,0.0372441915826817
TP10,gamma,approx_entropy,win-3,1,0.0359407332443864
TP10,gamma,approx_entropy,win-4,1,0.0395587458346327
TP10,gamma,approx_entropy,win-5,1,0.0386692574117601
TP10,gamma,approx_entropy,win-6,1,0.0334345424967735
TP10,gamma,approx_entropy,win-7,1,0.0456401250784704
TP10,gamma,approx_entropy,win-8,1,0.0362543915265717
TP10,gamma,approx_entropy,win-9,1,0.033076137581937
TP10,gamma,approx_entropy,win0,1,0.0409555883081175
TP10,gamma,energy,win-1,1,-0.0440339719830124
TP10,gamma,energy,win-2,1,-0.0356054678615355
TP10,gamma,energy,win-3,1,-0.0252336717637501
TP10,gamma,energy,win-4,1,0.0013457827187283
TP10,gamma,energy,win-5,1,0.0138311900785111
TP10,gamma,energy,win-6,1,0.0350968292080024
TP10,gamma,energy,win-7,1,0.0177196565873634
TP10,gamma,energy,win-8,1,0.0104400050738893
TP10,gamma,energy,win-9,1,0.0064367348525528
TP10,gamma,energy,win0,1,-0.0499594864866504
TP10,gamma,skewness,win-1,1,-0.0176681406603631
TP10,gamma,skewness,win-2,1,-0.0143182906655842
TP10,gamma,skewness,win-3,1,-0.0143412871827744
TP10,gamma,skewness,win-4,1,-0.0230670780282775
TP10,gamma,skewness,win-5,1,-0.0311000398268047
TP10,gamma,skewness,win-6,1,-0.0310761740892461
TP10,gamma,skewness,win-7,1,-0.0158421723047629
TP10,gamma,skewness,win-8,1,-0.0188426994412643
TP10,gamma,skewness,win-9,1,-0.0126567655693539
TP10,gamma,skewness,win0,1,-0.0133431325646512
TP10,gamma,standard_deviation,win-1,1,-0.0433831750896917
TP10,gamma,standard_deviation,win-2,1,-0.0370452766202486
TP10,gamma,standard_deviation,win-3,1,-0.0237432403829736
TP10,gamma,standard_deviation,win-4,1,0.0040101609726064
TP10,gamma,standard_deviation,win-5,1,0.0159837223330968
TP10,gamma,standard_deviation,win-6,1,0.0439875134379971
TP10,gamma,standard_deviation,win-7,1,0.0305938419498923
TP10,gamma,standard_deviation,win-8,1,0.0224588376025665
TP10,gamma,standard_deviation,win-9,1,0.0185036719069269
TP10,gamma,standard_deviation,win0,1,-0.0516858997030438
TP10,gamma,total_variation,win-1,1,-0.0402995420682824
TP10,gamma,total_variation,win-2,1,-0.0372668074308706
TP10,gamma,total_variation,win-3,1,-0.0263310837601477
TP10,gamma,total_variation,win-4,1,0.001723835877933
TP10,gamma,total_variation,win-5,1,0.0105046136018415
TP10,gamma,total_variation,win-6,1,0.0394102696257169
TP10,gamma,total_variation,win-7,1,0.0323413348659094
TP10,gamma,total_variation,win-8,1,0.0233645976265864
TP10,gamma,total_variation,win-9,1,0.0177893142986375
TP10,gamma,total_variation,win0,1,-0.0421901314370521
TP10,theta,approx_entropy,win-1,1,-0.0098146448900504
TP10,theta,approx_entropy,win-2,1,-0.0004196066036776
TP10,theta,approx_entropy,win-3,1,0.0070313979294478
TP10,theta,approx_entropy,win-4,1,0.0130575552530921
TP10,theta,approx_entropy,win-5,1,0.0165998088666613
TP10,theta,approx_entropy,win-6,1,0.0179835436224461
TP10,theta,approx_entropy,win-7,1,0.0158518047129097
TP10,theta,approx_entropy,win-8,1,0.0161963179635057
TP10,theta,approx_entropy,win-9,1,0.029598553271888
TP10,theta,approx_entropy,win0,1,-0.0209032587320596
TP10,theta,energy,win-1,1,0.0144058364065991
TP10,theta,energy,win-2,1,0.0217673466089985
TP10,theta,energy,win-3,1,0.0223232903315706
TP10,theta,energy,win-4,1,0.0298219887665905
TP10,theta,energy,win-5,1,0.0438157636034125
TP10,theta,energy,win-6,1,0.062021148557396
TP10,theta,energy,win-7,1,0.0730243527806549
TP10,theta,energy,win-8,1,0.0857850605917733
TP10,theta,energy,win-9,1,0.0800066587530845
TP10,theta,energy,win0,1,-0.0012282583449937
TP10,theta,skewness,win-1,1,0.0030222951133041
TP10,theta,skewness,win-2,1,0.0021519715652538
TP10,theta,skewness,win-3,1,0.0005376123856182
TP10,theta,skewness,win-4,1,-0.0095078046798222
TP10,theta,skewness,win-5,1,-0.0039314091026431
TP10,theta,skewness,win-6,1,-0.0059503805071107
TP10,theta,skewness,win-7,1,-0.0099218402959938
TP10,theta,skewness,win-8,1,-0.0107962507691711
TP10,theta,skewness,win-9,1,-0.0100301386132849
TP10,theta,skewness,win0,1,-0.0001922122043309
TP10,theta,standard_deviation,win-1,1,0.0140077159918325
TP10,theta,standard_deviation,win-2,1,0.0215788830345233
TP10,theta,standard_deviation,win-3,1,0.0261541504467887
TP10,theta,standard_deviation,win-4,1,0.0326295346417438
TP10,theta,standard_deviation,win-5,1,0.0473306853227682
TP10,theta,standard_deviation,win-6,1,0.0614006822315534
TP10,theta,standard_deviation,win-7,1,0.0729013343183851
TP10,theta,standard_deviation,win-8,1,0.084922596941545
TP10,theta,standard_deviation,win-9,1,0.0800718104664255
TP10,theta,standard_deviation,win0,1,-0.0016762873380406
TP10,theta,total_variation,win-1,1,0.0193780432470561
TP10,theta,total_variation,win-2,1,0.0296267375649259
TP10,theta,total_variation,win-3,1,0.0330942609162886
TP10,theta,total_variation,win-4,1,0.0383230068146282
TP10,theta,total_variation,win-5,1,0.0532085773494525
TP10,theta,total_variation,win-6,1,0.0681196056137879
TP10,theta,total_variation,win-7,1,0.0758820087887539
TP10,theta,total_variation,win-8,1,0.0901752678342457
TP10,theta,total_variation,win-9,1,0.0851219317911622
TP10,theta,total_variation,win0,1,7.627885525109084e-05
TP9,alpha,approx_entropy,win-1,1,0.023434479237556
TP9,alpha,approx_entropy,win-2,1,0.0155532834745028
TP9,alpha,approx_entropy,win-3,1,0.0227293337885055
TP9,alpha,approx_entropy,win-4,1,0.018769175210663
TP9,alpha,approx_entropy,win-5,1,0.016526196016621
TP9,alpha,approx_entropy,win-6,1,0.0267457452615879
TP9,alpha,approx_entropy,win-7,1,0.0342238380697293
TP9,alpha,approx_entropy,win-8,1,0.0417686114282156
TP9,alpha,approx_entropy,win-9,1,0.0420702127039539
TP9,alpha,approx_entropy,win0,1,0.0175746919178524
TP9,alpha,energy,win-1,1,0.0362581119356336
TP9,alpha,energy,win-2,1,0.0448743129392482
TP9,alpha,energy,win-3,1,0.0648695879659766
TP9,alpha,energy,win-4,1,0.0715591723579353
TP9,alpha,energy,win-5,1,0.0763396088073978
TP9,alpha,energy,win-6,1,0.0739512825816781
TP9,alpha,energy,win-7,1,0.080634773553296
TP9,alpha,energy,win-8,1,0.0758215473913832
TP9,alpha,energy,win-9,1,0.0717518416535868
TP9,alpha,energy,win0,1,0.0312948935728489
TP9,alpha,skewness,win-1,1,-0.0203198500205479
TP9,alpha,skewness,win-2,1,-0.0336197319259134
TP9,alpha,skewness,win-3,1,-0.0409554992296825
TP9,alpha,skewness,win-4,1,-0.0490575204241411
TP9,alpha,skewness,win-5,1,-0.040057645184943
TP9,alpha,skewness,win-6,1,-0.045140276005166
TP9,alpha,skewness,win-7,1,-0.0254375683502828
TP9,alpha,skewness,win-8,1,-0.0196069962096244
TP9,alpha,skewness,win-9,1,-0.0025260772717973
TP9,alpha,skewness,win0,1,-0.0036596044876557
TP9,alpha,standard_deviation,win-1,1,0.0376468362372461
TP9,alpha,standard_deviation,win-2,1,0.0471643771714621
TP9,alpha,standard_deviation,win-3,1,0.0664545691232122
TP9,alpha,standard_deviation,win-4,1,0.0717825749542855
TP9,alpha,standard_deviation,win-5,1,0.0766342102356625
TP9,alpha,standard_deviation,win-6,1,0.0748793451910267
TP9,alpha,standard_deviation,win-7,1,0.0797634382436401
TP9,alpha,standard_deviation,win-8,1,0.0760092698700406
TP9,alpha,standard_deviation,win-9,1,0.0726460801373986
TP9,alpha,standard_deviation,win0,1,0.0322661077245295
TP9,alpha,total_variation,win-1,1,0.0598487917830981
TP9,alpha,total_variation,win-2,1,0.0657887037966476
TP9,alpha,total_variation,win-3,1,0.0782777609154977
TP9,alpha,total_variation,win-4,1,0.0757105488256095
TP9,alpha,total_variation,win-5,1,0.0737015066648063
TP9,alpha,total_variation,win-6,1,0.0725509781185574
TP9,alpha,total_variation,win-7,1,0.0756307642673841
TP9,alpha,total_variation,win-8,1,0.0723161917389905
TP9,alpha,total_variation,win-9,1,0.0707755803763514
TP9,alpha,total_variation,win0,1,0.0493673491926766
TP9,beta,approx_entropy,win-1,1,-0.0004533459625888
TP9,beta,approx_entropy,win-2,1,-0.0001612675014721
TP9,beta,approx_entropy,win-3,1,0.0068895425212703
TP9,beta,approx_entropy,win-4,1,0.0096721491402465
TP9,beta,approx_entropy,win-5,1,0.0018621141240212
TP9,beta,approx_entropy,win-6,1,-0.0009518628524777
TP9,beta,approx_entropy,win-7,1,0.01373697213693
TP9,beta,approx_entropy,win-8,1,0.0217647287489467
TP9,beta,approx_entropy,win-9,1,0.0269181686076739
TP9,beta,approx_entropy,win0,1,0.0022080180620882
TP9,beta,energy,win-1,1,-0.0331387554818835
TP9,beta,energy,win-2,1,-0.0261616323272552
TP9,beta,energy,win-3,1,-0.0298551307217744
TP9,beta,energy,win-4,1,-0.0139311655867787
TP9,beta,energy,win-5,1,0.0020086364596788
TP9,beta,energy,win-6,1,0.0059351284893855
TP9,beta,energy,win-7,1,0.0057426274670089
TP9,beta,energy,win-8,1,0.0065060995254611
TP9,beta,energy,win-9,1,0.0009229828254203
TP9,beta,energy,win0,1,-0.0309739307846052
TP9,beta,skewness,win-1,1,-0.0488907972128078
TP9,beta,skewness,win-2,1,-0.0483381259247087
TP9,beta,skewness,win-3,1,-0.049759206487311
TP9,beta,skewness,win-4,1,-0.0411463465589737
TP9,beta,skewness,win-5,1,-0.0573608847261306
TP9,beta,skewness,win-6,1,-0.0380552869307502
TP9,beta,skewness,win-7,1,-0.0409822884558328
TP9,beta,skewness,win-8,1,-0.0255913472707041
TP9,beta,skewness,win-9,1,-0.0243500674231171
TP9,beta,skewness,win0,1,-0.0367986612697754
TP9,beta,standard_deviation,win-1,1,-0.0356546641523839
TP9,beta,standard_deviation,win-2,1,-0.0236039695784558
TP9,beta,standard_deviation,win-3,1,-0.0265737820979126
TP9,beta,standard_deviation,win-4,1,-0.0095276790821962
TP9,beta,standard_deviation,win-5,1,0.0088122332064202
TP9,beta,standard_deviation,win-6,1,0.0153346580485937
TP9,beta,standard_deviation,win-7,1,0.0172236348025578
TP9,beta,standard_deviation,win-8,1,0.0197542222244584
TP9,beta,standard_deviation,win-9,1,0.0148624770671177
TP9,beta,standard_deviation,win0,1,-0.0333346244518155
TP9,beta,total_variation,win-1,1,-0.0438826281050906
TP9,beta,total_variation,win-2,1,-0.0337329205999585
TP9,beta,total_variation,win-3,1,-0.0343598248467813
TP9,beta,total_variation,win-4,1,-0.0185931977853924
TP9,beta,total_variation,win-5,1,-0.0014019095391314
TP9,beta,total_variation,win-6,1,0.0075667379461723
TP9,beta,total_variation,win-7,1,0.0115065745524459
TP9,beta,total_variation,win-8,1,0.0206818886127033
TP9,beta,total_variation,win-9,1,0.0085795451455153
TP9,beta,total_variation,win0,1,-0.0406351876105983
TP9,delta,approx_entropy,win-1,1,0.0147661461327415
TP9,delta,approx_entropy,win-2,1,0.027333980625388
TP9,delta,approx_entropy,win-3,1,0.0159267657928674
TP9,delta,approx_entropy,win-4,1,0.0215539795200236
TP9,delta,approx_entropy,win-5,1,0.0241973712913092
TP9,delta,approx_entropy,win-6,1,0.0335773766707628
TP9,delta,approx_entropy,win-7,1,0.0350026735830179
TP9,delta,approx_entropy,win-8,1,0.0452931481656101
TP9,delta,approx_entropy,win-9,1,0.0469561991159469
TP9,delta,approx_entropy,win0,1,0.0090586899303168
TP9,delta,energy,win-1,1,0.0491060762614834
TP9,delta,energy,win-2,1,0.0562952591395621
TP9,delta,energy,win-3,1,0.0589269153906088
TP9,delta,energy,win-4,1,0.0631375694926395
TP9,delta,energy,win-5,1,0.0753022134899811
TP9,delta,energy,win-6,1,0.0834282757225198
TP9,delta,energy,win-7,1,0.0946629562831957
TP9,delta,energy,win-8,1,0.0856689206941325
TP9,delta,energy,win-9,1,0.082826360198171
TP9,delta,energy,win0,1,0.0447892173253154
TP9,delta,skewness,win-1,1,0.0279001527262642
TP9,delta,skewness,win-2,1,0.0221634842367845
TP9,delta,skewness,win-3,1,0.010336427504732
TP9,delta,skewness,win-4,1,-0.0134119318688
TP9,delta,skewness,win-5,1,-0.0123009482093452
TP9,delta,skewness,win-6,1,-0.0161609330641536
TP9,delta,skewness,win-7,1,-0.0027938358503592
TP9,delta,skewness,win-8,1,-0.0134363202740051
TP9,delta,skewness,win-9,1,-0.0045682510673196
TP9,delta,skewness,win0,1,0.0273468379106758
TP9,delta,standard_deviation,win-1,1,0.0552891659287345
TP9,delta,standard_deviation,win-2,1,0.0633758441091807
TP9,delta,standard_deviation,win-3,1,0.0684533458123892
TP9,delta,standard_deviation,win-4,1,0.0714757058181847
TP9,delta,standard_deviation,win-5,1,0.081251325485095
TP9,delta,standard_deviation,win-6,1,0.0864504443497788
TP9,delta,standard_deviation,win-7,1,0.0980648323733216
TP9,delta,standard_deviation,win-8,1,0.0919328876599982
TP9,delta,standard_deviation,win-9,1,0.0898223746844702
TP9,delta,standard_deviation,win0,1,0.0512322365507099
TP9,delta,total_variation,win-1,1,0.0589925938787288
TP9,delta,total_variation,win-2,1,0.0677114091903614
TP9,delta,total_variation,win-3,1,0.0712494101988688
